CUSTOMERID,COUNTRY,IS_UK,IS_GERMANY,IS_FRANCE,IS_EIRE,IS_SPAIN,TOTAL_ORDERS,TOTAL_ITEMS,TOTAL_SPENT,AVG_ITEMS_PER_ORDER,AVG_REVENUE_PER_ORDER,CLV_PER_DAY,RECENCY_DAYS,CUSTOMER_LIFETIME_DAYS,RETURN_RATIO,FIRST_PURCHASE_DATE,LAST_PURCHASE_DATE
16561.0,United Kingdom,true,false,false,false,false,2,244,511.12,7.870968,255.56,9.293090909,4907,54,0,2011-10-11,2011-12-04
14121.0,United Kingdom,true,false,false,false,false,6,2078,2740.3,12.906832,456.716666667,48.075438596,4905,56,0.012422,2011-10-11,2011-12-06
12371.0,Switzerland,false,false,false,false,false,2,591,1887.96,9.380952,943.98,117.9975,4946,15,0,2011-10-11,2011-10-26
17119.0,United Kingdom,true,false,false,false,false,3,327,593.61,8.605263,197.87,10.414210526,4905,56,0.078947,2011-10-11,2011-12-06
17620.0,United Kingdom,true,false,false,false,false,1,60,81.44,15,81.44,81.44,4961,0,0,2011-10-11,2011-10-11
12824.0,United Kingdom,true,false,false,false,false,1,232,397.12,9.28,397.12,397.12,4961,0,0,2011-10-11,2011-10-11
14710.0,United Kingdom,true,false,false,false,false,4,378,606.13,2.719424,151.5325,13.17673913,4916,45,0,2011-10-11,2011-11-25
16120.0,United Kingdom,true,false,false,false,false,5,866,1294.14,27.0625,258.828,1294.14,4961,0,0.0625,2011-10-11,2011-10-11
14624.0,United Kingdom,true,false,false,false,false,2,162,225.85,12.461538,112.925,75.283333333,4959,2,0,2011-10-11,2011-10-13
16171.0,United Kingdom,true,false,false,false,false,1,24,73.2,8,73.2,73.2,4961,0,0,2011-10-11,2011-10-11
12536.0,France,false,false,true,false,false,5,2652,4106.82,9.714286,821.364,77.487169811,4909,52,0.043956,2011-10-11,2011-12-02
13690.0,United Kingdom,true,false,false,false,false,1,67,172.25,7.444444,172.25,172.25,4961,0,0,2011-10-11,2011-10-11
17934.0,United Kingdom,true,false,false,false,false,2,478,704.25,22.761905,352.125,88.03125,4953,7,0,2011-10-12,2011-10-19
14642.0,United Kingdom,true,false,false,false,false,1,76,96.12,38,96.12,96.12,4960,0,0,2011-10-12,2011-10-12
12602.0,France,false,false,true,false,false,1,162,153.12,13.5,153.12,153.12,4960,0,0,2011-10-12,2011-10-12
16753.0,United Kingdom,true,false,false,false,false,1,189,223.92,5.558824,223.92,223.92,4960,0,0,2011-10-12,2011-10-12
17737.0,United Kingdom,true,false,false,false,false,2,108,168.24,10.8,84.12,3.3648,4911,49,0,2011-10-12,2011-11-30
13464.0,United Kingdom,true,false,false,false,false,1,403,674.68,9.829268,674.68,674.68,4960,0,0,2011-10-12,2011-10-12
12667.0,Finland,false,false,false,false,false,1,395,620.13,11.969697,620.13,620.13,4960,0,0,2011-10-12,2011-10-12
12498.0,Germany,false,true,false,false,false,3,159,403.7,6.913043,134.566666667,10.910810811,4923,36,0,2011-10-13,2011-11-18
14537.0,United Kingdom,true,false,false,false,false,1,120,355.56,12,355.56,355.56,4959,0,0,2011-10-13,2011-10-13
17279.0,United Kingdom,true,false,false,false,false,1,48,187.83,5.333333,187.83,187.83,4959,0,0,2011-10-13,2011-10-13
14251.0,United Kingdom,true,false,false,false,false,5,1674,2879.7,21.461538,575.94,50.521052632,4903,56,0,2011-10-13,2011-12-08
12446.0,RSA,false,false,false,false,false,1,352,1002.31,6.068966,1002.31,1002.31,4959,0,0,2011-10-13,2011-10-13
12631.0,Finland,false,false,false,false,false,1,236,640.5,7.612903,640.5,640.5,4959,0,0,2011-10-13,2011-10-13
14234.0,United Kingdom,true,false,false,false,false,4,963,775.46,6.056604,193.865,21.540555556,4924,35,0,2011-10-13,2011-11-17
14975.0,United Kingdom,true,false,false,false,false,1,380,279.94,34.545455,279.94,279.94,4959,0,0,2011-10-13,2011-10-13
13853.0,United Kingdom,true,false,false,false,false,2,304,1056.94,12.666667,528.47,21.1388,4910,49,0.041667,2011-10-13,2011-12-01
16773.0,United Kingdom,true,false,false,false,false,1,171,171.59,6.576923,171.59,171.59,4959,0,0,2011-10-13,2011-10-13
16430.0,United Kingdom,true,false,false,false,false,1,103,300.85,17.166667,300.85,300.85,4959,0,0,2011-10-13,2011-10-13
16793.0,United Kingdom,true,false,false,false,false,1,146,243.84,9.125,243.84,243.84,4959,0,0,2011-10-13,2011-10-13
18130.0,United Kingdom,true,false,false,false,false,4,817,1045.74,11.507042,261.435,20.9148,4910,49,0.014085,2011-10-13,2011-12-01
17614.0,United Kingdom,true,false,false,false,false,1,238,390.07,2.38,390.07,390.07,4959,0,0,2011-10-13,2011-10-13
13858.0,United Kingdom,true,false,false,false,false,1,75,216.17,6.818182,216.17,216.17,4959,0,0,2011-10-13,2011-10-13
14856.0,United Kingdom,true,false,false,false,false,3,714,1311.38,10.818182,437.126666667,62.446666667,4938,20,0,2011-10-14,2011-11-03
14089.0,United Kingdom,true,false,false,false,false,1,134,161,9.571429,161,161,4958,0,0,2011-10-14,2011-10-14
15478.0,United Kingdom,true,false,false,false,false,2,585,1441.42,12.717391,720.71,84.789411765,4942,16,0,2011-10-14,2011-10-30
16413.0,United Kingdom,true,false,false,false,false,1,148,262.2,4.774194,262.2,262.2,4958,0,0,2011-10-14,2011-10-14
13810.0,Germany,false,true,false,false,false,4,311,899.51,8.638889,224.8775,31.017586207,4930,28,0.027778,2011-10-14,2011-11-11
16416.0,United Kingdom,true,false,false,false,false,4,655,1026.99,8.972603,256.7475,33.128709677,4928,30,0.027397,2011-10-14,2011-11-13
13006.0,United Kingdom,true,false,false,false,false,1,55,81.57,13.75,81.57,81.57,4958,0,0,2011-10-14,2011-10-14
17986.0,United Kingdom,true,false,false,false,false,1,10,20.8,10,20.8,20.8,4958,0,0,2011-10-14,2011-10-14
12454.0,Spain,false,false,false,false,true,2,0,5.684341886e-14,0,2.842170943e-14,1.421085472e-14,4955,3,0.5,2011-10-14,2011-10-17
16243.0,United Kingdom,true,false,false,false,false,2,110,409.1,2.156863,204.55,18.595454545,4935,21,0,2011-10-16,2011-11-06
13878.0,United Kingdom,true,false,false,false,false,1,475,1281.53,13.194444,1281.53,1281.53,4956,0,0,2011-10-16,2011-10-16
16934.0,United Kingdom,true,false,false,false,false,2,399,950.93,6.435484,475.465,950.93,4956,0,0,2011-10-16,2011-10-16
15994.0,United Kingdom,true,false,false,false,false,1,177,427.07,5.057143,427.07,427.07,4956,0,0,2011-10-16,2011-10-16
14547.0,United Kingdom,true,false,false,false,false,9,2658,3986.74,7.242507,442.971111111,76.668076923,4905,51,0.002725,2011-10-16,2011-12-06
16052.0,United Kingdom,true,false,false,false,false,1,282,362.06,8.294118,362.06,362.06,4956,0,0,2011-10-16,2011-10-16
15113.0,United Kingdom,true,false,false,false,false,4,2362,3439.41,23.386139,859.8525,74.769782609,4911,45,0.009901,2011-10-16,2011-11-30
12475.0,Germany,false,true,false,false,false,1,535,723.38,14.861111,723.38,723.38,4955,0,0,2011-10-17,2011-10-17
16542.0,United Kingdom,true,false,false,false,false,1,46,119.62,9.2,119.62,119.62,4955,0,0,2011-10-17,2011-10-17
18042.0,United Kingdom,true,false,false,false,false,1,33,165.05,4.714286,165.05,165.05,4955,0,0,2011-10-17,2011-10-17
16563.0,United Kingdom,true,false,false,false,false,1,486,1077.74,25.578947,1077.74,1077.74,4955,0,0,2011-10-17,2011-10-17
17201.0,United Kingdom,true,false,false,false,false,1,268,342.63,6.7,342.63,342.63,4955,0,0,2011-10-17,2011-10-17
17520.0,United Kingdom,true,false,false,false,false,1,365,546.81,12.166667,546.81,546.81,4955,0,0,2011-10-17,2011-10-17
13923.0,United Kingdom,true,false,false,false,false,1,185,351.13,9.25,351.13,351.13,4955,0,0,2011-10-17,2011-10-17
16412.0,United Kingdom,true,false,false,false,false,1,73,151.83,2.085714,151.83,151.83,4955,0,0,2011-10-17,2011-10-17
17205.0,United Kingdom,true,false,false,false,false,1,884,384.08,68,384.08,384.08,4955,0,0,2011-10-17,2011-10-17
17534.0,United Kingdom,true,false,false,false,false,1,103,223.36,11.444444,223.36,223.36,4955,0,0,2011-10-17,2011-10-17
15335.0,United Kingdom,true,false,false,false,false,1,80,173.97,2.222222,173.97,173.97,4955,0,0,2011-10-17,2011-10-17
16737.0,United Kingdom,true,false,false,false,false,1,288,417.6,288,417.6,417.6,4955,0,0,2011-10-17,2011-10-17
15066.0,United Kingdom,true,false,false,false,false,2,279,760.59,5.264151,380.295,33.069130435,4933,22,0.207547,2011-10-17,2011-11-08
17206.0,United Kingdom,true,false,false,false,false,1,76,204.24,10.857143,204.24,204.24,4955,0,0,2011-10-17,2011-10-17
17785.0,United Kingdom,true,false,false,false,false,1,67,131.94,5.153846,131.94,131.94,4955,0,0,2011-10-17,2011-10-17
16932.0,United Kingdom,true,false,false,false,false,1,87,161.94,1.641509,161.94,161.94,4955,0,0,2011-10-17,2011-10-17
16363.0,United Kingdom,true,false,false,false,false,1,52,109.36,10.4,109.36,109.36,4955,0,0,2011-10-17,2011-10-17
14830.0,United Kingdom,true,false,false,false,false,1,169,197.13,4.225,197.13,197.13,4955,0,0,2011-10-17,2011-10-17
17244.0,United Kingdom,true,false,false,false,false,1,616,954.9,19.870968,954.9,954.9,4955,0,0,2011-10-17,2011-10-17
15355.0,United Kingdom,true,false,false,false,false,2,45,277.05,3.214286,138.525,11.082,4931,24,0,2011-10-17,2011-11-10
15598.0,United Kingdom,true,false,false,false,false,3,156,235.68,9.75,78.56,12.404210526,4937,18,0.125,2011-10-17,2011-11-04
15637.0,United Kingdom,true,false,false,false,false,1,128,223.36,8.533333,223.36,223.36,4954,0,0,2011-10-18,2011-10-18
16848.0,United Kingdom,true,false,false,false,false,1,182,281.42,13,281.42,281.42,4954,0,0,2011-10-18,2011-10-18
15678.0,United Kingdom,true,false,false,false,false,1,184,352.7,15.333333,352.7,352.7,4954,0,0,2011-10-18,2011-10-18
14015.0,United Kingdom,true,false,false,false,false,1,378,917.34,18.9,917.34,917.34,4954,0,0,2011-10-18,2011-10-18
13594.0,United Kingdom,true,false,false,false,false,1,359,396.97,13.807692,396.97,396.97,4954,0,0,2011-10-18,2011-10-18
15327.0,United Kingdom,true,false,false,false,false,1,116,208.75,11.6,208.75,208.75,4954,0,0,2011-10-18,2011-10-18
14861.0,United Kingdom,true,false,false,false,false,1,117,125.79,19.5,125.79,125.79,4954,0,0,2011-10-18,2011-10-18
14554.0,United Kingdom,true,false,false,false,false,4,1478,2381.04,6.842593,595.26,55.373023256,4912,42,0,2011-10-18,2011-11-29
12611.0,Italy,false,false,false,false,false,1,846,1193.32,13.015385,1193.32,1193.32,4954,0,0,2011-10-18,2011-10-18
14179.0,United Kingdom,true,false,false,false,false,2,330,719.78,2,359.89,55.367692308,4942,12,0,2011-10-18,2011-10-30
15604.0,United Kingdom,true,false,false,false,false,1,159,216.39,9.352941,216.39,216.39,4954,0,0,2011-10-18,2011-10-18
14381.0,United Kingdom,true,false,false,false,false,1,146,202.68,2.607143,202.68,202.68,4954,0,0,2011-10-18,2011-10-18
12572.0,Germany,false,true,false,false,false,3,450,1004.72,7.258065,334.906666667,22.834545455,4910,43,0.032258,2011-10-19,2011-12-01
16123.0,United Kingdom,true,false,false,false,false,1,170,307.78,10.625,307.78,307.78,4953,0,0,2011-10-19,2011-10-19
16851.0,United Kingdom,true,false,false,false,false,3,271,342.45,13.55,114.15,7.134375,4906,47,0,2011-10-19,2011-12-05
17148.0,United Kingdom,true,false,false,false,false,1,82,124.88,9.111111,124.88,124.88,4953,0,0,2011-10-19,2011-10-19
17549.0,United Kingdom,true,false,false,false,false,2,210,148.86,35,74.43,5.133103448,4925,28,0,2011-10-19,2011-11-16
15610.0,United Kingdom,true,false,false,false,false,1,66,112.46,11,112.46,112.46,4953,0,0,2011-10-19,2011-10-19
15853.0,United Kingdom,true,false,false,false,false,1,135,110.8,4.5,110.8,110.8,4953,0,0,2011-10-19,2011-10-19
18019.0,United Kingdom,true,false,false,false,false,1,7,38.45,1.4,38.45,38.45,4953,0,0,2011-10-19,2011-10-19
14698.0,United Kingdom,true,false,false,false,false,5,615,1250.76,2.928571,250.152,24.524705882,4903,50,0,2011-10-19,2011-12-08
16826.0,United Kingdom,true,false,false,false,false,1,158,341.7,7.181818,341.7,341.7,4953,0,0,2011-10-19,2011-10-19
17824.0,United Kingdom,true,false,false,false,false,1,408,298.4,31.384615,298.4,298.4,4953,0,0,2011-10-19,2011-10-19
12522.0,Germany,false,true,false,false,false,2,194,192.72,16.166667,96.36,14.824615385,4941,12,0,2011-10-19,2011-10-31
15803.0,United Kingdom,true,false,false,false,false,1,290,415.82,36.25,415.82,415.82,4953,0,0,2011-10-19,2011-10-19
15006.0,United Kingdom,true,false,false,false,false,1,302,502.09,2.097222,502.09,502.09,4953,0,0,2011-10-19,2011-10-19
17350.0,United Kingdom,true,false,false,false,false,5,759,1256.19,10.541667,251.238,28.549772727,4910,43,0.013889,2011-10-19,2011-12-01
14799.0,United Kingdom,true,false,false,false,false,1,146,157.7,11.230769,157.7,157.7,4953,0,0,2011-10-19,2011-10-19
15814.0,United Kingdom,true,false,false,false,false,6,1247,1842.73,16.851351,307.121666667,38.390208333,4905,47,0.027027,2011-10-20,2011-12-06
16260.0,United Kingdom,true,false,false,false,false,1,311,1035.45,17.277778,1035.45,1035.45,4952,0,0,2011-10-20,2011-10-20
14638.0,United Kingdom,true,false,false,false,false,1,166,443.6,10.375,443.6,443.6,4952,0,0,2011-10-20,2011-10-20
17354.0,United Kingdom,true,false,false,false,false,1,1006,1393.06,62.875,1393.06,1393.06,4952,0,0,2011-10-20,2011-10-20
13245.0,United Kingdom,true,false,false,false,false,1,125,430.5,7.8125,430.5,430.5,4952,0,0,2011-10-20,2011-10-20
14923.0,United Kingdom,true,false,false,false,false,1,418,749.1,9.5,749.1,749.1,4952,0,0,2011-10-20,2011-10-20
15947.0,United Kingdom,true,false,false,false,false,1,898,1708.24,30.965517,1708.24,1708.24,4984,0,0,2011-09-18,2011-09-18
13429.0,United Kingdom,true,false,false,false,false,4,1390,1006.8,20.746269,251.7,15.254545455,4912,65,0,2011-09-25,2011-11-29
14434.0,United Kingdom,true,false,false,false,false,6,368,1372.8,30.666667,228.8,26.4,4923,51,0,2011-09-28,2011-11-18
13755.0,United Kingdom,true,false,false,false,false,10,1241,2154.68,3.618076,215.468,35.322622951,4905,60,0.002915,2011-10-07,2011-12-06
12772.0,Portugal,false,false,false,false,false,1,556,892.47,10.109091,892.47,892.47,4961,0,0,2011-10-11,2011-10-11
14910.0,United Kingdom,true,false,false,false,false,7,221,389.86,6.314286,55.694285714,7.355849057,4904,52,0.142857,2011-10-16,2011-12-07
17973.0,United Kingdom,true,false,false,false,false,1,176,337.04,11.733333,337.04,337.04,4953,0,0,2011-10-19,2011-10-19
16177.0,United Kingdom,true,false,false,false,false,1,95,331.95,6.333333,331.95,331.95,4952,0,0,2011-10-20,2011-10-20
13366.0,United Kingdom,true,false,false,false,false,1,144,56.16,144,56.16,56.16,4952,0,0,2011-10-20,2011-10-20
16284.0,United Kingdom,true,false,false,false,false,2,544,823.97,4.990826,411.985,41.1985,4933,19,0,2011-10-20,2011-11-08
16846.0,United Kingdom,true,false,false,false,false,1,135,214.32,12.272727,214.32,214.32,4952,0,0,2011-10-20,2011-10-20
14484.0,United Kingdom,true,false,false,false,false,1,210,321.92,15,321.92,321.92,4952,0,0,2011-10-20,2011-10-20
13897.0,United Kingdom,true,false,false,false,false,1,200,311.16,11.764706,311.16,311.16,4952,0,0,2011-10-20,2011-10-20
14585.0,United Kingdom,true,false,false,false,false,1,91,157.05,3.137931,157.05,157.05,4952,0,0,2011-10-20,2011-10-20
17125.0,United Kingdom,true,false,false,false,false,1,291,259.35,7.275,259.35,259.35,4952,0,0,2011-10-20,2011-10-20
15836.0,United Kingdom,true,false,false,false,false,2,24,117.47,2,58.735,19.578333333,4947,5,0.166667,2011-10-20,2011-10-25
16313.0,United Kingdom,true,false,false,false,false,2,165,274.15,10.3125,137.075,5.832978723,4905,46,0,2011-10-21,2011-12-06
13460.0,United Kingdom,true,false,false,false,false,2,286,183.44,16.823529,91.72,8.735238095,4931,20,0,2011-10-21,2011-11-10
12403.0,Denmark,false,false,false,false,false,2,95,409.7,15.833333,204.85,409.7,4951,0,0.166667,2011-10-21,2011-10-21
14967.0,United Kingdom,true,false,false,false,false,1,140,463.8,23.333333,463.8,463.8,4951,0,0,2011-10-21,2011-10-21
15286.0,United Kingdom,true,false,false,false,false,1,55,240.55,18.333333,240.55,240.55,4951,0,0,2011-10-21,2011-10-21
17832.0,United Kingdom,true,false,false,false,false,1,208,155.37,3.409836,155.37,155.37,4951,0,0,2011-10-21,2011-10-21
12646.0,USA,false,false,false,false,false,2,897,1346.97,19.933333,673.485,29.281956522,4906,45,0,2011-10-21,2011-12-05
16015.0,United Kingdom,true,false,false,false,false,4,906,690.54,4.923913,172.635,14.692340426,4905,46,0.01087,2011-10-21,2011-12-06
16311.0,United Kingdom,true,false,false,false,false,2,394,616.26,10.648649,308.13,18.674545455,4919,32,0,2011-10-21,2011-11-22
15728.0,United Kingdom,true,false,false,false,false,1,-34,-134.8,-8.5,-134.8,-134.8,4951,0,1,2011-10-21,2011-10-21
15740.0,United Kingdom,true,false,false,false,false,1,152,154.88,16.888889,154.88,154.88,4951,0,0,2011-10-21,2011-10-21
13974.0,United Kingdom,true,false,false,false,false,1,249,413.59,8.892857,413.59,413.59,4951,0,0,2011-10-21,2011-10-21
15677.0,United Kingdom,true,false,false,false,false,1,319,657.23,9.666667,657.23,657.23,4951,0,0,2011-10-21,2011-10-21
15000.0,United Kingdom,true,false,false,false,false,1,218,490.52,2.831169,490.52,490.52,4949,0,0,2011-10-23,2011-10-23
16017.0,United Kingdom,true,false,false,false,false,1,102,211.88,3.1875,211.88,211.88,4949,0,0,2011-10-23,2011-10-23
13471.0,United Kingdom,true,false,false,false,false,4,1590,2531.58,6.115385,632.895,53.863404255,4903,46,0,2011-10-23,2011-12-08
13598.0,United Kingdom,true,false,false,false,false,2,57,167.42,1.390244,83.71,167.42,4949,0,0.02439,2011-10-23,2011-10-23
18005.0,United Kingdom,true,false,false,false,false,2,93,249.72,1.55,124.86,5.549333333,4905,44,0,2011-10-23,2011-12-06
15427.0,United Kingdom,true,false,false,false,false,3,1013,1483.14,3.310458,494.38,98.876,4935,14,0,2011-10-23,2011-11-06
15022.0,United Kingdom,true,false,false,false,false,4,543,905.04,4.022222,226.26,24.460540541,4913,36,0,2011-10-23,2011-11-28
17111.0,United Kingdom,true,false,false,false,false,1,302,248.61,10.066667,248.61,248.61,4949,0,0,2011-10-23,2011-10-23
17836.0,United Kingdom,true,false,false,false,false,1,88,110.21,3.666667,110.21,110.21,4949,0,0,2011-10-23,2011-10-23
14629.0,United Kingdom,true,false,false,false,false,3,376,939.21,2.457516,313.07,21.345681818,4906,43,0.006536,2011-10-23,2011-12-05
15592.0,United Kingdom,true,false,false,false,false,1,354,388.58,14.75,388.58,388.58,4948,0,0,2011-10-24,2011-10-24
15277.0,United Kingdom,true,false,false,false,false,1,205,255.9,17.083333,255.9,255.9,4948,0,0,2011-10-24,2011-10-24
16491.0,United Kingdom,true,false,false,false,false,1,478,731.5,12.25641,731.5,731.5,4948,0,0,2011-10-24,2011-10-24
15516.0,United Kingdom,true,false,false,false,false,3,27,62.43,1.8,20.81,20.81,4946,2,0,2011-10-24,2011-10-26
14764.0,United Kingdom,true,false,false,false,false,2,175,250.55,25,125.275,62.6375,4945,3,0.142857,2011-10-24,2011-10-27
16742.0,United Kingdom,true,false,false,false,false,2,-189,0,-47.25,0,0,4948,0,0.75,2011-10-24,2011-10-24
15142.0,United Kingdom,true,false,false,false,false,1,365,498.74,14.038462,498.74,498.74,4948,0,0,2011-10-24,2011-10-24
17344.0,United Kingdom,true,false,false,false,false,1,66,160.57,2.0625,160.57,160.57,4948,0,0,2011-10-24,2011-10-24
18240.0,United Kingdom,true,false,false,false,false,1,126,422.58,21,422.58,422.58,4948,0,0,2011-10-24,2011-10-24
17081.0,United Kingdom,true,false,false,false,false,2,78,290.16,1.21875,145.08,13.189090909,4927,21,0,2011-10-24,2011-11-14
14474.0,United Kingdom,true,false,false,false,false,2,139,537.71,4.633333,268.855,134.4275,4945,3,0.033333,2011-10-24,2011-10-27
14139.0,United Kingdom,true,false,false,false,false,1,510,415.82,19.615385,415.82,415.82,4948,0,0,2011-10-24,2011-10-24
15844.0,United Kingdom,true,false,false,false,false,1,134,130.74,12.181818,130.74,130.74,4948,0,0,2011-10-24,2011-10-24
13176.0,United Kingdom,true,false,false,false,false,1,453,492.84,6.291667,492.84,492.84,4948,0,0,2011-10-24,2011-10-24
12398.0,Switzerland,false,false,false,false,false,1,1394,1635.66,16.4,1635.66,1635.66,4947,0,0,2011-10-25,2011-10-25
15345.0,United Kingdom,true,false,false,false,false,2,78,367.69,3.391304,183.845,33.426363636,4937,10,0.130435,2011-10-25,2011-11-04
